Site_Name,Elev,Lat,Lon,installed,County,Water Year,Jan,Jan (WE),Feb,Feb (WE),Mar,Mar (WE),Apr,Apr (WE),May,May (WE),Jun,Jun (WE)
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2007,28.0,9.0,32.0,10.2,67.0,19.6,43.0,18.8,16.0,7.7,0.0,0.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2008,53.0,13.6,93.0,27.8,102.0,38.5,102.0,43.2,77.0,37.9,18.0,11.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2009,49.0,14.4,67.0,24.0,102.0,39.2,110.0,46.6,85.0,47.1,2.0,0.8
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2010,38.0,9.9,71.0,20.0,71.0,24.3,77.0,27.5,57.0,27.2,10.0,6.8
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2011,85.0,26.9,80.0,32.7,102.0,39.5,121.0,54.3,113.0,59.4,81.0,46.2
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2012,19.0,5.1,60.0,17.4,68.0,22.1,59.0,23.5,26.0,13.8,0.0,0.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2013,35.0,9.1,53.0,14.9,51.0,18.3,38.0,17.1,27.0,14.6,0.0,0.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2014,26.0,7.5,45.0,14.3,76.0,28.1,83.0,36.8,60.0,30.6,0.0,0.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2015,39.0,11.8,41.0,15.2,40.0,16.2,22.0,10.1,0.0,0.0,0.0,0.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2016,40.0,11.6,71.0,23.4,64.0,27.3,72.0,33.3,41.0,21.6,0.0,0.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2017,55.0,19.7,119.0,45.0,133.0,57.5,99.0,52.7,87.0,48.2,10.0,5.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2018,17.0,5.7,29.0,11.4,43.0,13.6,42.0,18.6,15.0,4.5,0.0,0.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2019,34.0,10.5,66.0,23.3,89.0,35.4,107.0,46.9,73.0,36.9,37.0,22.5
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2020,44.0,13.0,63.0,21.6,63.0,25.6,72.0,30.4,34.0,17.1,0.0,0.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2021,25.0,7.6,56.0,15.3,76.0,25.2,58.0,26.5,32.0,16.3,0.0,0.0
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2022,44.0,9.5,41.0,13.8,42.0,14.6,38.0,16.3,23.0,11.4,4.0,1.5
Ben Lomond Peak,7689,41.38,-111.94,1979,Weber,2023,63.0,21.1,109.0,41.6,136.0,53.8,187.0,79.9,145.0,82.3,50.0,27.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1981,19.29815984960548,5.9,22.24194694530801,6.8,24.204471675776364,7.4,25.18573404101054,7.7,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1982,39.57758206444513,12.1,57.567392093738384,17.6,65.09040356053373,19.9,81.11768885935862,24.8,36.30670751366454,11.1,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1983,35.652532603508426,10.9,45.13806880077214,13.8,72.94050248240715,22.3,84.38856341013921,25.8,71.30506520701685,21.8,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1984,85.3698257753734,26.1,91.25739996677845,27.9,108.26594763083752,33.1,111.5368221816181,34.1,81.11768885935862,24.8,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1985,65.74457847068986,20.1,70.65089029686074,21.6,85.69691323045144,26.2,98.45332397849575,30.1,2.9437870957025307,0.9,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1986,54.296517542957794,16.6,61.49244155467509,18.8,86.67817559568563,26.5,80.46351394920251,24.6,26.166996406244717,8.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1987,3.597962005858649,1.1,26.494083861322775,8.1,33.36292041796201,10.2,37.94214478905484,11.6,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1988,15.373110388668772,4.7,30.746220777337545,9.4,32.05457059764978,9.8,36.30670751366454,11.1,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1989,49.3902057167869,15.1,66.0716659257679,20.2,79.15516412889026,24.2,68.03419065623626,20.8,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1990,7.523011466795356,2.3,24.85864658593248,7.6,33.03583296288395,10.1,25.18573404101054,7.7,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1991,20.279422214839656,6.2,30.746220777337545,9.4,37.94214478905484,11.6,57.24030463866032,17.5,10.793886017575945,3.3,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1992,9.15844874218565,2.8,12.7564107480443,3.9,25.18573404101054,7.7,6.541749101561179,2.0,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1993,28.12952113671307,8.6,52.6610802675675,16.1,73.59467739256327,22.5,59.20282936912868,18.1,6.868836556639239,2.1,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1994,9.48553619726371,2.9,22.896121855464127,7.0,50.69855553709914,15.5,45.4651562558502,13.9,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1995,27.802433681635012,8.5,54.95069245311391,16.8,64.43622865037761,19.7,52.333992812489434,16.0,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1996,7.195924011717298,2.2,43.17554407030378,13.2,54.95069245311391,16.8,60.184091734362845,18.4,10.793886017575945,3.3,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1997,59.857004279284794,18.3,89.62196269138815,27.4,100.4158487089641,30.7,93.54701215232487,28.6,53.315255177723614,16.3,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1998,14.064760568356535,4.3,64.76331610545567,19.8,95.83662433787129,29.3,98.7804114335738,30.2,60.838266644518974,18.6,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,1999,10.139711107419828,3.1,33.690007873040074,10.3,50.69855553709914,15.5,47.10059353124049,14.4,10.793886017575945,3.3,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2000,7.523011466795356,2.3,21.58777203515189,6.6,50.69855553709914,15.5,60.184091734362845,18.4,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2001,23.550296765620246,7.2,30.419133322259487,9.3,50.69855553709914,15.5,40.55884442967931,12.4,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2002,40.0,11.3,55.0,14.9,53.0,16.9,48.0,18.2,6.0,0.5,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2003,36.0,7.9,24.0,9.1,34.0,11.5,20.0,8.2,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2004,72.0,16.3,64.0,19.5,74.0,25.1,46.0,18.9,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2005,36.0,8.6,48.0,14.2,69.0,19.8,67.0,24.2,25.0,8.9,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2006,33.0,9.9,63.0,18.3,62.0,21.1,66.0,26.1,12.0,3.9,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2007,16.0,4.5,22.0,5.4,34.0,9.1,3.0,1.0,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2008,47.0,9.0,76.0,19.2,77.0,27.0,68.0,29.1,36.0,16.2,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2009,37.0,7.7,34.0,11.2,57.0,18.8,56.0,18.9,15.0,4.8,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2010,26.0,6.1,49.0,11.6,48.0,14.0,43.0,13.4,2.0,1.6,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2011,62.0,15.3,53.0,17.2,71.0,22.2,75.0,30.7,50.0,21.2,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2012,16.0,4.8,34.0,11.6,43.0,12.8,17.0,7.6,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2013,25.0,3.5,36.0,6.8,36.0,8.5,9.0,4.8,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2014,22.0,4.6,35.0,7.9,45.0,14.5,38.0,13.7,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2015,28.0,5.8,21.0,7.2,21.0,5.5,1.0,0.2,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2016,32.0,7.0,48.0,12.8,38.0,13.3,28.0,11.2,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2017,31.0,7.7,87.0,26.1,81.0,29.5,43.0,17.5,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2018,16.0,2.9,14.0,4.1,21.0,4.7,4.0,1.1,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2019,27.0,6.9,48.0,13.9,64.0,21.0,62.0,25.8,5.0,1.3,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2020,33.0,9.0,46.0,13.5,47.0,15.9,30.0,12.0,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2021,19.0,4.4,39.0,8.8,51.0,14.0,30.0,11.3,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2022,33.0,6.6,32.0,9.6,33.0,10.2,16.0,6.3,0.0,0.0,0.0,0.0
Ben Lomond Trail,5972,41.38,-111.92,1980,Weber,2023,34.0,8.9,63.0,19.5,94.0,28.4,120.0,45.1,70.0,33.6,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2013,18.0,3.4,23.0,6.0,29.0,7.8,3.0,1.3,0.0,0.0,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2014,12.0,3.1,19.0,4.9,11.0,4.6,3.0,0.8,0.0,0.0,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2015,18.0,3.3,11.0,4.1,4.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2016,29.0,6.4,31.0,8.8,18.0,8.2,6.0,2.0,0.0,0.0,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2017,17.0,4.7,25.0,7.3,19.0,5.5,4.0,1.8,2.0,0.8,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2018,6.0,1.6,8.0,2.7,16.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2019,22.0,4.1,27.0,7.3,34.0,10.9,33.0,13.0,1.0,0.2,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2020,18.0,4.8,22.0,6.7,24.0,9.2,9.0,3.7,0.0,0.0,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2021,7.0,1.4,7.0,2.4,25.0,6.8,7.0,3.2,0.0,0.0,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2022,16.0,3.5,13.0,3.9,15.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0
Bevans Cabin,6520,40.46,-112.25,2013,Tooele,2023,18.0,4.4,27.0,7.5,39.0,11.0,40.0,13.8,3.0,1.5,0.0,0.0
Big Flat,10349,38.3,-112.36,1979,Beaver,1979,,,55.604867363270024,17.0,70.32380284178268,21.5,91.25739996677845,27.9,98.12623652341769,30.0,87.98652541599786,26.9
Big Flat,10349,38.3,-112.36,1979,Beaver,1980,23.550296765620246,7.2,45.13806880077214,13.8,76.86555194334386,23.5,97.14497415818352,29.7,102.0512859843544,31.2,118.07857128317929,36.1
Big Flat,10349,38.3,-112.36,1979,Beaver,1981,13.737673113278477,4.2,18.3168974843713,5.6,24.85864658593248,7.6,50.044380626943024,15.3,48.081855896474664,14.7,27.148258771478897,8.3
Big Flat,10349,38.3,-112.36,1979,Beaver,1982,27.475346226556955,8.4,46.773506076162434,14.3,59.20282936912868,18.1,87.98652541599786,26.9,82.09895122459281,25.1,70.32380284178268,21.5
Big Flat,10349,38.3,-112.36,1979,Beaver,1983,36.30670751366454,11.1,45.13806880077214,13.8,62.47370391990927,19.1,88.64070032615399,27.1,104.34089816990081,31.9,105.9763354452911,32.4
Big Flat,10349,38.3,-112.36,1979,Beaver,1984,51.0256429921772,15.6,61.81952900975314,18.9,68.03419065623626,20.8,85.69691323045144,26.2,94.8553619726371,29.0,59.857004279284794,18.3
Big Flat,10349,38.3,-112.36,1979,Beaver,1985,34.34418278319619,10.5,42.194281705069606,12.9,49.71729317186496,15.2,64.76331610545567,19.8,75.23011466795356,23.0,66.39875338084597,20.3
Big Flat,10349,38.3,-112.36,1979,Beaver,1986,42.194281705069606,12.9,47.10059353124049,14.4,68.03419065623626,20.8,80.46351394920251,24.6,91.91157487693458,28.1,67.38001574608015,20.6
Big Flat,10349,38.3,-112.36,1979,Beaver,1987,24.531559130854422,7.5,32.381658052727836,9.9,43.17554407030378,13.2,53.315255177723614,16.3,54.623604998035844,16.7,48.40894335155273,14.8
Big Flat,10349,38.3,-112.36,1979,Beaver,1988,30.746220777337545,9.4,44.15680643553796,13.5,47.42768098631855,14.5,53.642342632801665,16.4,65.41749101561179,20.0,51.352730447255254,15.7
Big Flat,10349,38.3,-112.36,1979,Beaver,1989,28.12952113671307,8.6,38.269232244132894,11.7,42.521369160147664,13.0,52.333992812489434,16.0,40.55884442967931,12.4,26.494083861322775,8.1
Big Flat,10349,38.3,-112.36,1979,Beaver,1990,9.15844874218565,2.8,12.42932329296624,3.8,21.260684580073832,6.5,33.36292041796201,10.2,45.13806880077214,13.8,32.05457059764978,9.8
Big Flat,10349,38.3,-112.36,1979,Beaver,1991,19.29815984960548,5.9,27.148258771478897,8.3,32.381658052727836,9.9,52.98816772264555,16.2,59.857004279284794,18.3,56.586129728504204,17.3
Big Flat,10349,38.3,-112.36,1979,Beaver,1992,21.260684580073832,6.5,29.437870957025307,9.0,37.28796987889872,11.4,53.96943008787973,16.5,51.0256429921772,15.6,26.494083861322775,8.1
Big Flat,10349,38.3,-112.36,1979,Beaver,1993,22.56903440038607,6.9,49.71729317186496,15.2,74.9030272128755,22.9,83.7343884999831,25.6,85.04273832029533,26.0,63.454966285143435,19.4
Big Flat,10349,38.3,-112.36,1979,Beaver,1994,14.064760568356535,4.3,19.625247304683537,6.0,32.708745507805894,10.0,36.6337949687426,11.2,50.69855553709914,15.5,32.05457059764978,9.8
Big Flat,10349,38.3,-112.36,1979,Beaver,1995,25.5128214960886,7.8,44.48389389061602,13.6,50.37146808202108,15.4,72.28632757225104,22.1,87.6594379609198,26.8,95.18244942771517,29.1
Big Flat,10349,38.3,-112.36,1979,Beaver,1996,11.120973472654004,3.4,29.437870957025307,9.0,45.792243710928254,14.0,50.69855553709914,15.5,56.25904227342614,17.2,40.88593188475737,12.5
Big Flat,10349,38.3,-112.36,1979,Beaver,1997,47.0,11.2,77.0,19.5,94.0,22.5,67.0,21.2,63.0,24.6,34.0,17.8
Big Flat,10349,38.3,-112.36,1979,Beaver,1998,25.0,6.9,45.0,11.9,70.0,17.5,81.0,23.1,80.0,26.7,48.0,25.3
Big Flat,10349,38.3,-112.36,1979,Beaver,1999,31.0,7.0,42.0,9.4,41.0,10.7,44.0,12.0,56.0,17.8,35.0,16.2
Big Flat,10349,38.3,-112.36,1979,Beaver,2000,7.0,1.4,35.0,6.6,63.0,12.2,50.0,13.8,22.0,14.1,0.0,4.6
Big Flat,10349,38.3,-112.36,1979,Beaver,2001,33.0,8.0,43.0,9.7,67.0,13.0,61.0,14.4,61.0,16.7,29.0,9.5
Big Flat,10349,38.3,-112.36,1979,Beaver,2002,30.0,5.5,29.0,5.9,36.0,6.7,39.0,7.5,41.0,8.3,10.0,2.9
Big Flat,10349,38.3,-112.36,1979,Beaver,2003,35.0,6.8,31.0,7.5,52.0,10.9,57.0,14.7,58.0,16.2,35.0,10.3
Big Flat,10349,38.3,-112.36,1979,Beaver,2004,39.0,7.5,44.0,10.5,64.0,13.7,49.0,14.5,58.0,18.1,31.0,10.9
Big Flat,10349,38.3,-112.36,1979,Beaver,2005,56.0,12.6,65.0,17.8,81.0,22.6,99.0,27.9,102.0,33.6,67.0,26.5
Big Flat,10349,38.3,-112.36,1979,Beaver,2006,31.0,6.5,44.0,9.9,45.0,11.8,67.0,17.3,58.0,19.8,21.0,7.5
Big Flat,10349,38.3,-112.36,1979,Beaver,2007,28.0,6.3,34.0,7.4,52.0,10.6,46.0,11.9,46.0,14.4,10.0,3.9
Big Flat,10349,38.3,-112.36,1979,Beaver,2008,33.0,7.1,56.0,12.6,60.0,16.8,63.0,18.3,52.0,18.5,35.0,15.0
Big Flat,10349,38.3,-112.36,1979,Beaver,2009,35.0,7.9,49.0,12.6,64.0,18.0,69.0,21.2,67.0,24.2,30.0,12.5
Big Flat,10349,38.3,-112.36,1979,Beaver,2010,47.0,8.1,48.0,11.7,68.0,17.0,71.0,20.8,68.0,23.8,52.0,22.0
Big Flat,10349,38.3,-112.36,1979,Beaver,2011,82.0,20.0,66.0,20.3,78.0,22.7,87.0,27.8,93.0,32.8,87.0,35.2
Big Flat,10349,38.3,-112.36,1979,Beaver,2012,17.0,3.7,28.0,5.7,46.0,9.4,42.0,11.8,41.0,13.7,2.0,0.6
Big Flat,10349,38.3,-112.36,1979,Beaver,2013,38.0,7.4,49.0,10.8,49.0,12.4,51.0,14.7,46.0,15.8,20.0,7.8
Big Flat,10349,38.3,-112.36,1979,Beaver,2014,31.0,7.2,36.0,8.0,49.0,11.7,59.0,14.7,54.0,16.5,29.0,9.8
Big Flat,10349,38.3,-112.36,1979,Beaver,2015,27.0,5.0,32.0,6.8,42.0,7.5,35.0,9.3,39.0,11.1,43.0,14.5
Big Flat,10349,38.3,-112.36,1979,Beaver,2016,40.0,8.4,59.0,13.2,45.0,13.9,68.0,17.9,58.0,20.2,39.0,16.7
Big Flat,10349,38.3,-112.36,1979,Beaver,2017,41.0,9.4,60.0,17.3,74.0,21.0,72.0,25.2,58.0,25.7,33.0,15.7
Big Flat,10349,38.3,-112.36,1979,Beaver,2018,3.0,0.4,17.0,3.3,30.0,6.0,34.0,9.5,17.0,6.6,0.0,0.0
Big Flat,10349,38.3,-112.36,1979,Beaver,2019,35.0,8.0,47.0,12.0,73.0,18.9,91.0,27.6,84.0,31.2,87.0,36.1
Big Flat,10349,38.3,-112.36,1979,Beaver,2020,34.0,8.4,40.0,10.6,44.0,12.1,60.0,16.7,47.0,16.6,1.0,0.3
Big Flat,10349,38.3,-112.36,1979,Beaver,2021,21.0,3.1,28.0,5.0,41.0,9.4,49.0,13.6,34.0,13.2,0.0,0.0
Big Flat,10349,38.3,-112.36,1979,Beaver,2022,71.0,15.4,51.0,15.6,58.0,17.2,59.0,19.6,43.0,18.0,3.0,1.3
Big Flat,10349,38.3,-112.36,1979,Beaver,2023,57.0,12.5,72.0,20.7,88.0,24.0,117.0,35.4,82.0,36.0,58.0,28.8
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1982,17.989810029293242,5.5,28.456608591791127,8.7,37.28796987889872,11.4,49.063118261708844,15.0,36.960882423820664,11.3,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1983,21.58777203515189,6.6,28.456608591791127,8.7,35.979620058586484,11.0,46.44641862108437,14.2,49.71729317186496,15.2,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1984,32.708745507805894,10.0,35.32544514843037,10.8,39.250494609367074,12.0,59.20282936912868,18.1,60.838266644518974,18.6,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1985,17.335635119137123,5.3,20.606509669917713,6.3,23.550296765620246,7.2,37.28796987889872,11.4,17.662722574215184,5.4,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1986,22.24194694530801,6.8,23.877384220698303,7.3,36.30670751366454,11.1,36.6337949687426,11.2,20.606509669917713,6.3,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1987,4.252136916014766,1.3,8.831361287107592,2.7,16.354372753902947,5.0,24.85864658593248,7.6,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1988,12.102235837888182,3.7,17.662722574215184,5.4,19.625247304683537,6.0,25.5128214960886,7.8,19.625247304683537,6.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1989,11.775148382810123,3.6,16.681460208981004,5.1,22.24194694530801,6.8,22.24194694530801,6.8,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1990,5.233399281248944,1.6,8.831361287107592,2.7,17.335635119137123,5.3,20.933597124995774,6.4,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1991,3.597962005858649,1.1,8.177186376951473,2.5,12.102235837888182,3.7,21.58777203515189,6.6,20.933597124995774,6.4,2.616699640624472,0.8
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1992,8.504273832029533,2.6,9.48553619726371,2.9,15.046022933590711,4.6,23.223209310542185,7.1,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1993,7.195924011717298,2.2,22.896121855464127,7.0,51.67981790233332,15.8,59.52991682420673,18.2,37.94214478905484,11.6,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1994,5.233399281248944,1.6,10.793886017575945,3.3,18.64398493944936,5.7,19.625247304683537,6.0,4.252136916014766,1.3,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1995,6.21466164648312,1.9,14.391848023434596,4.4,20.933597124995774,6.4,39.57758206444513,12.1,47.42768098631855,14.5,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1996,6.868836556639239,2.1,17.008547664059066,5.2,23.877384220698303,7.3,30.746220777337545,9.4,22.24194694530801,6.8,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1997,21.91485949022995,6.7,40.231756974601254,12.3,46.773506076162434,14.3,32.381658052727836,9.9,30.092045867181422,9.2,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1998,8.831361287107592,2.7,11.775148382810123,3.6,20.606509669917713,6.3,22.56903440038607,6.9,17.662722574215184,5.4,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1999,7.523011466795356,2.3,14.064760568356535,4.3,18.64398493944936,5.7,11.775148382810123,3.6,8.504273832029533,2.6,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2000,8.0,1.7,23.0,4.3,29.0,7.0,25.0,8.8,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2001,17.0,3.2,29.0,5.4,37.0,7.8,24.0,8.1,3.0,1.1,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2002,20.0,4.6,24.0,5.1,27.0,6.4,18.0,6.7,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2003,21.0,3.4,17.0,4.0,25.0,5.5,26.0,8.7,5.0,1.6,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2004,29.0,5.4,29.0,6.4,41.0,9.1,14.0,5.6,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2005,28.0,5.8,34.0,8.2,42.0,10.7,43.0,12.1,16.0,6.8,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2006,20.0,4.0,30.0,6.1,31.0,7.7,42.0,10.9,6.0,1.9,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2007,16.0,2.9,19.0,3.5,25.0,5.0,6.0,2.2,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2008,21.0,3.9,39.0,7.8,38.0,10.5,36.0,11.6,16.0,4.3,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2009,16.0,3.1,22.0,4.8,25.0,6.3,25.0,7.9,1.0,0.1,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2010,27.0,4.1,31.0,6.3,39.0,8.8,38.0,11.1,17.0,5.5,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2011,38.0,7.0,33.0,7.8,44.0,10.6,40.0,12.9,33.0,10.7,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2012,13.0,2.4,22.0,4.2,29.0,6.0,13.0,4.3,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2013,17.0,3.1,25.0,4.9,30.0,6.4,19.0,6.8,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2014,15.0,3.0,22.0,4.4,31.0,7.6,31.0,9.3,2.0,0.6,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2015,34.0,6.4,32.0,8.0,34.0,8.5,15.0,6.0,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2016,30.0,5.9,41.0,8.9,32.0,9.7,28.0,11.2,2.0,0.7,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2017,23.0,5.4,37.0,9.6,39.0,10.8,30.0,10.6,7.0,2.6,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2018,2.0,0.5,14.0,3.3,25.0,5.4,16.0,6.6,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2019,19.0,3.8,27.0,6.1,42.0,10.5,42.0,13.9,19.0,5.3,0.0,0.1
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2020,24.0,5.6,32.0,7.8,35.0,9.3,31.0,10.8,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2021,15.0,3.2,22.0,4.9,33.0,8.2,34.0,10.7,0.0,0.0,0.0,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2022,29.0,4.7,20.0,4.8,24.0,6.1,15.0,6.3,0.0,0.0,0.0,0.0
